Date,old_column,Column,Age_Range,Cases,Daily Cases,Diff
2021-06-15,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,267289,NaN,283.0
2021-06-15,Aged55to64,Aged,55-64,28280,8.0,-7.0
2021-06-15,HospitalisedAged5to14,Hospitalised Aged,5-14,157,0.0,0.0
2021-06-15,Aged45to54,Aged,45-54,38788,22.0,-5.0
2021-06-15,HospitalisedAged55to64,Hospitalised Aged,55-64,2069,1.0,-2.0
2021-06-15,HospitalisedAged45to54,Hospitalised Aged,45-54,1711,2.0,0.0
2021-06-15,Aged35to44,Aged,35-44,43462,41.0,-7.0
2021-06-16,Aged15to24,Aged,15-24,47669,60.0,-25.0
2021-06-16,HospitalisedAged85up,Hospitalised Aged,85+,2040,0.0,0.0
2021-06-16,Aged65to74,Aged,65-74,13880,6.0,4.0
2021-06-16,HospitalisedAged25to34,Hospitalised Aged,25-34,996,0.0,0.0
2021-06-16,HospitalisedAged65to74,Hospitalised Aged,65-74,2583,1.0,1.0
2021-06-16,Female,Female,,138744,123.0,7.0
2021-06-16,Aged25to34,Aged,25-34,46651,46.0,9.0
2021-06-16,HospitalisedAged35to44,Hospitalised Aged,35-44,1211,2.0,2.0
2021-06-16,Aged35to44,Aged,35-44,43508,46.0,5.0
2021-06-16,HospitalisedAged75to84,Hospitalised Aged,75-84,3194,1.0,1.0
2021-06-16,HospitalisedAged55to64,Hospitalised Aged,55-64,2069,0.0,-1.0
2021-06-16,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,267576,NaN,287.0
2021-06-16,Aged85up,Aged,85+,7608,0.0,0.0
2021-06-16,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,267576,NaN,287.0
2021-06-16,RequiringICUCovidCases,Requiring Covid Cases,,1585,2.0,1.0
2021-06-16,Unknown,Unknown,,42,0.0,0.0
2021-06-16,HospitalisedCovidCases,Hospitalised Covid Cases,,14762,7.0,4.0
2021-06-16,Aged45to54,Aged,45-54,38815,27.0,5.0
2021-06-16,Median_Age,Median Age,,25,3.0,6.0
2021-06-16,Aged75to84,Aged,75-84,10097,2.0,2.0
2021-06-16,Aged55to64,Aged,55-64,28285,5.0,-3.0
2021-06-16,HospitalisedAged5,Hospitalised Aged,1-4,198,1.0,1.0
2021-06-16,HospitalisedAged15to24,Hospitalised Aged,15-24,597,0.0,0.0
2021-06-16,Aged1to4,Aged,1-4,9108,23.0,9.0
2021-06-16,Male,Male,,128098,136.0,10.0
2021-06-16,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,29201,9.0,5.0
2021-06-16,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-06-16,Aged5to14,Aged,5-14,21220,44.0,11.0
2021-06-16,HospitalisedAged5to14,Hospitalised Aged,5-14,157,0.0,0.0
2021-06-16,ConfirmedCovidCases,Confirmed Covid Cases,,329,NaN,46.0
2021-06-16,HospitalisedAged45to54,Hospitalised Aged,45-54,1713,2.0,0.0
2021-06-17,Aged25to34,Aged,25-34,46718,67.0,21.0
2021-06-17,HospitalisedAged75to84,Hospitalised Aged,75-84,3194,0.0,-1.0
2021-06-17,Median_Age,Median Age,,26,1.0,-2.0
2021-06-17,HospitalisedAged65to74,Hospitalised Aged,65-74,2583,0.0,-1.0
2021-06-17,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-06-17,HospitalisedCovidCases,Hospitalised Covid Cases,,14767,5.0,-2.0
2021-06-17,HospitalisedAged55to64,Hospitalised Aged,55-64,2070,1.0,1.0
2021-06-17,Aged15to24,Aged,15-24,47757,88.0,28.0
2021-06-17,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,267949,NaN,373.0
2021-06-17,Unknown,Unknown,,42,0.0,0.0
2021-06-17,Aged1to4,Aged,1-4,9120,12.0,-11.0
2021-06-17,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,267949,NaN,373.0
2021-06-17,Female,Female,,138898,154.0,31.0
2021-06-17,HospitalisedAged85up,Hospitalised Aged,85+,2040,0.0,0.0
2021-06-17,Aged5to14,Aged,5-14,21266,46.0,2.0
2021-06-17,HospitalisedAged15to24,Hospitalised Aged,15-24,598,1.0,1.0
2021-06-17,HospitalisedAged25to34,Hospitalised Aged,25-34,997,1.0,1.0
2021-06-17,Aged45to54,Aged,45-54,38845,30.0,3.0
2021-06-17,ConfirmedCovidCases,Confirmed Covid Cases,,373,NaN,44.0
2021-06-17,HospitalisedAged35to44,Hospitalised Aged,35-44,1211,0.0,-2.0
2021-06-17,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,29211,10.0,1.0
2021-06-17,HospitalisedAged45to54,Hospitalised Aged,45-54,1714,1.0,-1.0
2021-06-17,HospitalisedAged5to14,Hospitalised Aged,5-14,158,1.0,1.0
2021-06-17,RequiringICUCovidCases,Requiring Covid Cases,,1585,0.0,-2.0
2021-06-17,Aged85up,Aged,85+,7608,0.0,0.0
2021-06-17,Aged55to64,Aged,55-64,28298,13.0,8.0
2021-06-17,HospitalisedAged5,Hospitalised Aged,1-4,198,0.0,-1.0
2021-06-17,Aged65to74,Aged,65-74,13881,1.0,-5.0
2021-06-17,Aged75to84,Aged,75-84,10098,1.0,-1.0
2021-06-17,Aged35to44,Aged,35-44,43566,58.0,12.0
2021-06-17,Male,Male,,128260,162.0,26.0
2021-06-18,HospitalisedAged35to44,Hospitalised Aged,35-44,1213,2.0,2.0
2021-06-18,HospitalisedAged65to74,Hospitalised Aged,65-74,2584,1.0,1.0
2021-06-18,Aged15to24,Aged,15-24,47850,93.0,5.0
2021-06-18,Aged35to44,Aged,35-44,43631,65.0,7.0
2021-06-18,HospitalisedAged85up,Hospitalised Aged,85+,2042,2.0,2.0
2021-06-18,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,268251,NaN,302.0
2021-06-18,Median_Age,Median Age,,26,0.0,-1.0
2021-06-18,Aged55to64,Aged,55-64,28319,21.0,8.0
2021-06-18,Aged65to74,Aged,65-74,13885,4.0,3.0
2021-06-18,Aged1to4,Aged,1-4,9135,15.0,3.0
2021-06-18,Male,Male,,128436,176.0,14.0
2021-06-18,RequiringICUCovidCases,Requiring Covid Cases,,1586,1.0,1.0
2021-06-18,Aged75to84,Aged,75-84,10100,2.0,1.0
2021-06-18,HospitalisedAged75to84,Hospitalised Aged,75-84,3195,1.0,1.0
2021-06-18,HospitalisedAged15to24,Hospitalised Aged,15-24,598,0.0,-1.0
2021-06-18,Aged85up,Aged,85+,7611,3.0,3.0
2021-06-18,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,268251,NaN,302.0
2021-06-18,HospitalisedAged5to14,Hospitalised Aged,5-14,158,0.0,-1.0
2021-06-18,HospitalisedAged5,Hospitalised Aged,1-4,198,0.0,0.0
2021-06-18,HospitalisedAged25to34,Hospitalised Aged,25-34,998,1.0,0.0
2021-06-18,HospitalisedAged55to64,Hospitalised Aged,55-64,2072,2.0,1.0
2021-06-18,ConfirmedCovidCases,Confirmed Covid Cases,,313,NaN,-60.0
2021-06-18,Aged25to34,Aged,25-34,46774,56.0,-11.0
2021-06-18,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,29216,5.0,-5.0
2021-06-18,Female,Female,,139072,174.0,20.0
2021-06-18,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-06-18,Unknown,Unknown,,42,0.0,0.0
2021-06-18,HospitalisedAged45to54,Hospitalised Aged,45-54,1714,0.0,-1.0
2021-06-18,Aged5to14,Aged,5-14,21327,61.0,15.0
2021-06-18,Aged45to54,Aged,45-54,38875,30.0,0.0
2021-06-18,HospitalisedCovidCases,Hospitalised Covid Cases,,14776,9.0,4.0
2021-06-19,Female,Female,,139225,153.0,-21.0
2021-06-19,Median_Age,Median Age,,25,-1.0,-1.0
2021-06-19,Aged5to14,Aged,5-14,21363,36.0,-25.0
2021-06-19,Aged55to64,Aged,55-64,28330,11.0,-10.0
2021-06-19,Male,Male,,128606,170.0,-6.0
2021-06-19,Aged1to4,Aged,1-4,9150,15.0,0.0
2021-06-19,HospitalisedAged15to24,Hospitalised Aged,15-24,599,1.0,1.0
2021-06-19,HospitalisedAged5to14,Hospitalised Aged,5-14,158,0.0,0.0
2021-06-19,HospitalisedAged45to54,Hospitalised Aged,45-54,1715,1.0,1.0
2021-06-19,HospitalisedAged25to34,Hospitalised Aged,25-34,999,1.0,0.0
2021-06-19,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,29222,6.0,1.0
2021-06-19,Aged35to44,Aged,35-44,43690,59.0,-6.0
2021-06-19,Aged45to54,Aged,45-54,38905,30.0,0.0
2021-06-19,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-06-19,Aged15to24,Aged,15-24,47954,104.0,11.0
2021-06-19,HospitalisedAged65to74,Hospitalised Aged,65-74,2584,0.0,-1.0
2021-06-19,HospitalisedCovidCases,Hospitalised Covid Cases,,14781,5.0,-4.0
2021-06-19,Aged75to84,Aged,75-84,10101,1.0,-1.0
2021-06-19,HospitalisedAged75to84,Hospitalised Aged,75-84,3195,0.0,-1.0
2021-06-19,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,268644,NaN,393.0
2021-06-19,Aged25to34,Aged,25-34,46836,62.0,6.0
2021-06-19,HospitalisedAged35to44,Hospitalised Aged,35-44,1214,1.0,-1.0
2021-06-19,RequiringICUCovidCases,Requiring Covid Cases,,1586,0.0,-1.0
2021-06-19,HospitalisedAged55to64,Hospitalised Aged,55-64,2072,0.0,-2.0
2021-06-19,Aged65to74,Aged,65-74,13888,3.0,-1.0
2021-06-19,HospitalisedAged5,Hospitalised Aged,1-4,198,0.0,0.0
2021-06-19,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,268644,NaN,393.0
2021-06-19,Aged85up,Aged,85+,7613,2.0,-1.0
2021-06-19,Unknown,Unknown,,42,0.0,0.0
2021-06-19,HospitalisedAged85up,Hospitalised Aged,85+,2043,1.0,-1.0
2021-06-19,ConfirmedCovidCases,Confirmed Covid Cases,,393,NaN,80.0
2021-06-20,HospitalisedAged25to34,Hospitalised Aged,25-34,1001,2.0,1.0
2021-06-20,Aged45to54,Aged,45-54,38927,22.0,-8.0
2021-06-20,Aged85up,Aged,85+,7614,1.0,-1.0
2021-06-20,HospitalisedAged45to54,Hospitalised Aged,45-54,1716,1.0,0.0
2021-06-20,Aged35to44,Aged,35-44,43742,52.0,-7.0
2021-06-20,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,269037,NaN,393.0
2021-06-20,Aged15to24,Aged,15-24,48053,99.0,-5.0
2021-06-20,HospitalisedAged15to24,Hospitalised Aged,15-24,600,1.0,0.0
2021-06-20,HospitalisedAged75to84,Hospitalised Aged,75-84,3195,0.0,0.0
2021-06-20,HospitalisedAged5to14,Hospitalised Aged,5-14,158,0.0,0.0
2021-06-20,Female,Female,,139387,162.0,9.0
2021-06-20,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,29227,5.0,-1.0
2021-06-20,ConfirmedCovidCases,Confirmed Covid Cases,,288,NaN,-105.0
2021-06-20,HospitalisedAged55to64,Hospitalised Aged,55-64,2074,2.0,2.0
2021-06-20,HospitalisedAged5,Hospitalised Aged,1-4,199,1.0,1.0
2021-06-20,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,269037,NaN,393.0
2021-06-20,Aged25to34,Aged,25-34,46899,63.0,1.0
2021-06-20,HospitalisedCovidCases,Hospitalised Covid Cases,,14790,9.0,4.0
2021-06-20,Unknown,Unknown,,42,0.0,0.0
2021-06-20,HospitalisedAged35to44,Hospitalised Aged,35-44,1215,1.0,0.0
2021-06-20,Aged65to74,Aged,65-74,13897,9.0,6.0
2021-06-20,Aged75to84,Aged,75-84,10102,1.0,0.0
2021-06-20,RequiringICUCovidCases,Requiring Covid Cases,,1587,1.0,1.0
2021-06-20,HospitalisedAged85up,Hospitalised Aged,85+,2044,1.0,0.0
2021-06-20,Aged55to64,Aged,55-64,28345,15.0,4.0
2021-06-20,Aged5to14,Aged,5-14,21411,48.0,12.0
2021-06-20,Median_Age,Median Age,,24,-1.0,0.0
2021-06-20,Aged1to4,Aged,1-4,9167,17.0,2.0
2021-06-20,Male,Male,,128771,165.0,-5.0
2021-06-20,HospitalisedAged65to74,Hospitalised Aged,65-74,2584,0.0,0.0
2021-06-20,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-06-21,Aged5to14,Aged,5-14,21449,38.0,-10.0
2021-06-21,Aged75to84,Aged,75-84,10103,1.0,0.0
2021-06-21,HospitalisedAged25to34,Hospitalised Aged,25-34,1002,1.0,-1.0
2021-06-21,Aged1to4,Aged,1-4,9185,18.0,1.0
2021-06-21,HospitalisedAged5to14,Hospitalised Aged,5-14,158,0.0,0.0
2021-06-21,Aged85up,Aged,85+,7614,0.0,-1.0
2021-06-21,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,29232,5.0,0.0
2021-06-21,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,269321,NaN,284.0
2021-06-21,Aged25to34,Aged,25-34,46943,44.0,-19.0
2021-06-21,Aged35to44,Aged,35-44,43788,46.0,-6.0
2021-06-21,HospitalisedCovidCases,Hospitalised Covid Cases,,14794,4.0,-5.0
2021-06-21,HospitalisedAged85up,Hospitalised Aged,85+,2044,0.0,-1.0
2021-06-21,Aged55to64,Aged,55-64,28356,11.0,-4.0
2021-06-21,Aged45to54,Aged,45-54,38950,23.0,1.0
2021-06-21,Median_Age,Median Age,,24,0.0,1.0
2021-06-21,Female,Female,,139506,119.0,-43.0
2021-06-21,HospitalisedAged55to64,Hospitalised Aged,55-64,2074,0.0,-2.0
2021-06-21,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,269321,NaN,284.0
2021-06-21,RequiringICUCovidCases,Requiring Covid Cases,,1587,0.0,-1.0
2021-06-21,Aged65to74,Aged,65-74,13898,1.0,-8.0
2021-06-21,HospitalisedAged15to24,Hospitalised Aged,15-24,601,1.0,0.0
2021-06-21,HospitalisedAged5,Hospitalised Aged,1-4,200,1.0,0.0
2021-06-21,Unknown,Unknown,,42,0.0,0.0
2021-06-21,HospitalisedAged45to54,Hospitalised Aged,45-54,1717,1.0,0.0
2021-06-21,HospitalisedAged35to44,Hospitalised Aged,35-44,1215,0.0,-1.0
2021-06-21,HospitalisedAged65to74,Hospitalised Aged,65-74,2584,0.0,0.0
2021-06-21,ConfirmedCovidCases,Confirmed Covid Cases,,284,NaN,-4.0
2021-06-21,Aged15to24,Aged,15-24,48124,71.0,-28.0
2021-06-21,Male,Male,,128905,134.0,-31.0
2021-06-21,HospitalisedAged75to84,Hospitalised Aged,75-84,3195,0.0,0.0
2021-06-21,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-06-22,Aged25to34,Aged,25-34,46986,43.0,-1.0
2021-06-22,HospitalisedAged65to74,Hospitalised Aged,65-74,2584,0.0,0.0
2021-06-22,Aged15to24,Aged,15-24,48172,48.0,-23.0
2021-06-22,RequiringICUCovidCases,Requiring Covid Cases,,1587,0.0,0.0
2021-06-22,HospitalisedAged15to24,Hospitalised Aged,15-24,601,0.0,-1.0
2021-06-22,HospitalisedCovidCases,Hospitalised Covid Cases,,14802,8.0,4.0
2021-06-22,HospitalisedAged85up,Hospitalised Aged,85+,2045,1.0,1.0
2021-06-22,Aged65to74,Aged,65-74,13903,5.0,4.0
2021-06-22,Male,Male,,129004,99.0,-35.0
2021-06-22,Aged55to64,Aged,55-64,28364,8.0,-3.0
2021-06-22,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-06-22,Aged45to54,Aged,45-54,38971,21.0,-2.0
2021-06-22,Aged1to4,Aged,1-4,9196,11.0,-7.0
2021-06-22,Median_Age,Median Age,,28,4.0,4.0
2021-06-22,Aged35to44,Aged,35-44,43825,37.0,-9.0
2021-06-22,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,269495,NaN,174.0
2021-06-22,HospitalisedAged55to64,Hospitalised Aged,55-64,2075,1.0,1.0
2021-06-22,HospitalisedAged75to84,Hospitalised Aged,75-84,3195,0.0,0.0
2021-06-22,HospitalisedAged5,Hospitalised Aged,1-4,200,0.0,-1.0
2021-06-22,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,29237,5.0,0.0
2021-06-22,HospitalisedAged25to34,Hospitalised Aged,25-34,1003,1.0,0.0
2021-06-22,HospitalisedAged35to44,Hospitalised Aged,35-44,1219,4.0,4.0
2021-06-22,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,269495,NaN,174.0
2021-06-22,HospitalisedAged45to54,Hospitalised Aged,45-54,1718,1.0,0.0
2021-06-22,Aged75to84,Aged,75-84,10103,0.0,-1.0
2021-06-22,Aged5to14,Aged,5-14,21480,31.0,-7.0
2021-06-22,ConfirmedCovidCases,Confirmed Covid Cases,,294,NaN,10.0
2021-06-22,Female,Female,,139612,106.0,-13.0
2021-06-22,Unknown,Unknown,,42,0.0,0.0
2021-06-22,HospitalisedAged5to14,Hospitalised Aged,5-14,158,0.0,0.0
2021-06-22,Aged85up,Aged,85+,7615,1.0,1.0
2021-06-23,RequiringICUCovidCases,Requiring Covid Cases,,1588,1.0,1.0
2021-06-23,HospitalisedAged75to84,Hospitalised Aged,75-84,3195,0.0,0.0
2021-06-23,Male,Male,,129151,147.0,48.0
2021-06-23,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,269793,NaN,298.0
2021-06-23,Unknown,Unknown,,42,0.0,0.0
2021-06-23,HospitalisedAged35to44,Hospitalised Aged,35-44,1219,0.0,-4.0
2021-06-23,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,29246,9.0,4.0
2021-06-23,HospitalisedAged55to64,Hospitalised Aged,55-64,2075,0.0,-1.0
2021-06-23,Median_Age,Median Age,,27,-1.0,-5.0
2021-06-23,Aged75to84,Aged,75-84,10106,3.0,3.0
2021-06-23,Aged45to54,Aged,45-54,39003,32.0,11.0
2021-06-23,Female,Female,,139758,146.0,40.0
2021-06-23,HospitalisedAged65to74,Hospitalised Aged,65-74,2586,2.0,2.0
2021-06-23,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,269793,NaN,298.0
2021-06-23,Aged15to24,Aged,15-24,48233,61.0,13.0
2021-06-23,HospitalisedAged45to54,Hospitalised Aged,45-54,1718,0.0,-1.0
2021-06-23,HospitalisedAged25to34,Hospitalised Aged,25-34,1004,1.0,0.0
2021-06-23,Aged1to4,Aged,1-4,9219,23.0,12.0
2021-06-23,Aged25to34,Aged,25-34,47032,46.0,3.0
2021-06-23,HospitalisedCovidCases,Hospitalised Covid Cases,,14805,3.0,-5.0
2021-06-23,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-06-23,HospitalisedAged85up,Hospitalised Aged,85+,2045,0.0,-1.0
2021-06-23,Aged55to64,Aged,55-64,28379,15.0,7.0
2021-06-23,HospitalisedAged5,Hospitalised Aged,1-4,200,0.0,0.0
2021-06-23,Aged5to14,Aged,5-14,21526,46.0,15.0
2021-06-23,HospitalisedAged5to14,Hospitalised Aged,5-14,158,0.0,0.0
2021-06-23,Aged65to74,Aged,65-74,13912,9.0,4.0
2021-06-23,Aged85up,Aged,85+,7617,2.0,1.0
2021-06-23,Aged35to44,Aged,35-44,43881,56.0,19.0
2021-06-23,ConfirmedCovidCases,Confirmed Covid Cases,,348,NaN,54.0
2021-06-23,HospitalisedAged15to24,Hospitalised Aged,15-24,601,0.0,0.0
2021-06-24,Aged15to24,Aged,15-24,48325,92.0,31.0
2021-06-24,HospitalisedAged75to84,Hospitalised Aged,75-84,3196,1.0,1.0
2021-06-24,ConfirmedCovidCases,Confirmed Covid Cases,,304,NaN,-44.0
2021-06-24,HospitalisedAged5,Hospitalised Aged,1-4,200,0.0,0.0
2021-06-24,HospitalisedAged65to74,Hospitalised Aged,65-74,2586,0.0,-2.0
2021-06-24,Female,Female,,139924,166.0,20.0
2021-06-24,Unknown,Unknown,,42,0.0,0.0
2021-06-24,Aged65to74,Aged,65-74,13922,10.0,1.0
2021-06-24,Aged1to4,Aged,1-4,9236,17.0,-6.0
2021-06-24,Aged5to14,Aged,5-14,21577,51.0,5.0
2021-06-24,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-06-24,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,29252,6.0,-3.0
2021-06-24,Aged25to34,Aged,25-34,47095,63.0,17.0
2021-06-24,HospitalisedAged35to44,Hospitalised Aged,35-44,1221,2.0,2.0
2021-06-24,Male,Male,,129323,172.0,25.0
2021-06-24,HospitalisedAged85up,Hospitalised Aged,85+,2045,0.0,0.0
2021-06-24,HospitalisedAged15to24,Hospitalised Aged,15-24,603,2.0,2.0
2021-06-24,Aged75to84,Aged,75-84,10107,1.0,-2.0
2021-06-24,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,270097,NaN,304.0
2021-06-24,HospitalisedCovidCases,Hospitalised Covid Cases,,14812,7.0,4.0
2021-06-24,HospitalisedAged55to64,Hospitalised Aged,55-64,2075,0.0,0.0
2021-06-24,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,270097,NaN,304.0
2021-06-24,Aged45to54,Aged,45-54,39032,29.0,-3.0
2021-06-24,HospitalisedAged45to54,Hospitalised Aged,45-54,1720,2.0,2.0
2021-06-24,Aged55to64,Aged,55-64,28395,16.0,1.0
2021-06-24,HospitalisedAged5to14,Hospitalised Aged,5-14,158,0.0,0.0
2021-06-24,HospitalisedAged25to34,Hospitalised Aged,25-34,1004,0.0,-1.0
2021-06-24,Aged35to44,Aged,35-44,43940,59.0,3.0
2021-06-24,RequiringICUCovidCases,Requiring Covid Cases,,1589,1.0,0.0
2021-06-24,Aged85up,Aged,85+,7617,0.0,-2.0
2021-06-24,Median_Age,Median Age,,26,-1.0,0.0
2021-06-25,Male,Male,,129479,156.0,-16.0
2021-06-25,HospitalisedAged85up,Hospitalised Aged,85+,2045,0.0,0.0
2021-06-25,Aged55to64,Aged,55-64,28405,10.0,-6.0
2021-06-25,HospitalisedAged35to44,Hospitalised Aged,35-44,1221,0.0,-2.0
2021-06-25,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,29259,7.0,1.0
2021-06-25,Aged85up,Aged,85+,7617,0.0,0.0
2021-06-25,Median_Age,Median Age,,23,-3.0,-2.0
2021-06-25,HospitalisedAged15to24,Hospitalised Aged,15-24,604,1.0,-1.0
2021-06-25,Unknown,Unknown,,42,0.0,0.0
2021-06-25,RequiringICUCovidCases,Requiring Covid Cases,,1589,0.0,-1.0
2021-06-25,HospitalisedAged65to74,Hospitalised Aged,65-74,2586,0.0,0.0
2021-06-25,Aged45to54,Aged,45-54,39060,28.0,-1.0
2021-06-25,Aged65to74,Aged,65-74,13925,3.0,-7.0
2021-06-25,HospitalisedCovidCases,Hospitalised Covid Cases,,14819,7.0,0.0
2021-06-25,HospitalisedAged55to64,Hospitalised Aged,55-64,2076,1.0,1.0
2021-06-25,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,270477,NaN,380.0
2021-06-25,HospitalisedAged5,Hospitalised Aged,1-4,200,0.0,0.0
2021-06-25,Aged35to44,Aged,35-44,43983,43.0,-16.0
2021-06-25,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-06-25,ConfirmedCovidCases,Confirmed Covid Cases,,380,NaN,76.0
2021-06-25,HospitalisedAged75to84,Hospitalised Aged,75-84,3197,1.0,0.0
2021-06-25,Female,Female,,140052,128.0,-38.0
2021-06-25,HospitalisedAged25to34,Hospitalised Aged,25-34,1004,0.0,0.0
2021-06-25,Aged75to84,Aged,75-84,10109,2.0,1.0
2021-06-25,HospitalisedAged45to54,Hospitalised Aged,45-54,1724,4.0,2.0
2021-06-25,Aged5to14,Aged,5-14,21612,35.0,-16.0
2021-06-25,Aged15to24,Aged,15-24,48423,98.0,6.0
2021-06-25,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,270477,NaN,380.0
2021-06-25,Aged25to34,Aged,25-34,47144,49.0,-14.0
2021-06-25,Aged1to4,Aged,1-4,9252,16.0,-1.0
2021-06-25,HospitalisedAged5to14,Hospitalised Aged,5-14,158,0.0,0.0
2021-06-26,Median_Age,Median Age,,24,1.0,4.0
2021-06-26,Aged25to34,Aged,25-34,47205,61.0,12.0
2021-06-26,HospitalisedAged15to24,Hospitalised Aged,15-24,605,1.0,0.0
2021-06-26,HospitalisedAged5,Hospitalised Aged,1-4,200,0.0,0.0
2021-06-26,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,270920,NaN,443.0
2021-06-26,Aged75to84,Aged,75-84,10109,0.0,-2.0
2021-06-26,HospitalisedAged35to44,Hospitalised Aged,35-44,1224,3.0,3.0
2021-06-26,Aged55to64,Aged,55-64,28421,16.0,6.0
2021-06-26,HospitalisedAged85up,Hospitalised Aged,85+,2045,0.0,0.0
2021-06-26,Aged5to14,Aged,5-14,21663,51.0,16.0
2021-06-26,HospitalisedCovidCases,Hospitalised Covid Cases,,14829,10.0,3.0
2021-06-26,HospitalisedAged55to64,Hospitalised Aged,55-64,2076,0.0,-1.0
2021-06-26,HospitalisedAged5to14,Hospitalised Aged,5-14,159,1.0,1.0
2021-06-26,ConfirmedCovidCases,Confirmed Covid Cases,,443,NaN,63.0
2021-06-26,Aged45to54,Aged,45-54,39086,26.0,-2.0
2021-06-26,Female,Female,,140227,175.0,47.0
2021-06-26,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-06-26,HospitalisedAged75to84,Hospitalised Aged,75-84,3197,0.0,-1.0
2021-06-26,Male,Male,,129648,169.0,13.0
2021-06-26,Aged15to24,Aged,15-24,48535,112.0,14.0
2021-06-26,HospitalisedAged45to54,Hospitalised Aged,45-54,1726,2.0,-2.0
2021-06-26,Aged35to44,Aged,35-44,44035,52.0,9.0
2021-06-26,HospitalisedAged25to34,Hospitalised Aged,25-34,1005,1.0,1.0
2021-06-26,Aged65to74,Aged,65-74,13936,11.0,8.0
2021-06-26,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,29266,7.0,0.0
2021-06-26,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,270920,NaN,443.0
2021-06-26,Aged1to4,Aged,1-4,9266,14.0,-2.0
2021-06-26,Unknown,Unknown,,42,0.0,0.0
2021-06-26,RequiringICUCovidCases,Requiring Covid Cases,,1592,3.0,3.0
2021-06-26,HospitalisedAged65to74,Hospitalised Aged,65-74,2588,2.0,2.0
2021-06-26,Aged85up,Aged,85+,7618,1.0,1.0
2021-06-27,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,271260,NaN,340.0
2021-06-27,Female,Female,,140437,210.0,35.0
2021-06-27,HospitalisedAged75to84,Hospitalised Aged,75-84,3197,0.0,0.0
2021-06-27,Median_Age,Median Age,,26,2.0,1.0
2021-06-27,Aged25to34,Aged,25-34,47304,99.0,38.0
2021-06-27,Aged15to24,Aged,15-24,48629,94.0,-18.0
2021-06-27,HospitalisedCovidCases,Hospitalised Covid Cases,,14835,6.0,-4.0
2021-06-27,HospitalisedAged45to54,Hospitalised Aged,45-54,1726,0.0,-2.0
2021-06-27,Aged55to64,Aged,55-64,28436,15.0,-1.0
2021-06-27,Aged35to44,Aged,35-44,44083,48.0,-4.0
2021-06-27,Aged85up,Aged,85+,7618,0.0,-1.0
2021-06-27,HospitalisedAged5to14,Hospitalised Aged,5-14,160,1.0,0.0
2021-06-27,Aged75to84,Aged,75-84,10111,2.0,2.0
2021-06-27,HospitalisedAged5,Hospitalised Aged,1-4,201,1.0,1.0
2021-06-27,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,271260,NaN,340.0
2021-06-27,RequiringICUCovidCases,Requiring Covid Cases,,1592,0.0,-3.0
2021-06-27,HospitalisedAged25to34,Hospitalised Aged,25-34,1007,2.0,1.0
