Date,Column,Age Range,Cases,Daily Cases,Diff
2021-07-09,Aged,45-54,39551.0,36.0,-12.0
2021-07-09,Aged,35-44,44863.0,67.0,-6.0
2021-07-09,Aged,1-4,9535.0,23.0,-9.0
2021-07-09,Confirmed Covid Deaths,,,,
2021-07-09,Unknown,,43.0,0.0,0.0
2021-07-09,Hospitalised Aged,35-44,1248.0,1.0,-2.0
2021-07-09,Aged,85+,7629.0,1.0,-1.0
2021-07-09,Aged,65-74,14035.0,11.0,-1.0
2021-07-09,Total Confirmed Covid Cases,,276735.0,,631.0
2021-07-09,Total Confirmed Covid Cases,,276735.0,,631.0
2021-07-09,Aged,75-84,10139.0,6.0,3.0
2021-07-09,Hospitalised Aged,25-34,1017.0,2.0,0.0
2021-07-09,Aged,5-14,22543.0,60.0,-28.0
2021-07-09,Hospitalised Aged,1-4,206.0,1.0,1.0
2021-07-09,Total Covid Deaths,,5006.0,,0.0
2021-07-09,Hospitalised Aged,85+,2049.0,1.0,-1.0
2021-07-09,Hospitalised Aged,65-74,2598.0,0.0,-1.0
2021-07-09,Hospitalised Aged,55-64,2090.0,0.0,-2.0
2021-07-09,Aged,55-64,28667.0,17.0,-7.0
2021-07-09,Clusters Notified,,0.0,0.0,0.0
2021-07-09,Confirmed Covid Cases,,631.0,,97.0
2021-07-09,Hospitalised Aged,5-14,161.0,0.0,0.0
2021-07-09,Hospitalised Aged,45-54,1742.0,3.0,2.0
2021-07-09,Aged,25-34,48231.0,114.0,2.0
2021-07-09,Hospitalised Aged,15-24,623.0,1.0,1.0
2021-07-09,Hospitalised Aged,75-84,3203.0,1.0,1.0
2021-07-09,Aged,15-24,50225.0,165.0,-20.0
2021-07-09,Female,,143009.0,270.0,-30.0
2021-07-09,Male,,132411.0,230.0,-49.0
2021-07-09,Requiring Covid Cases,,1603.0,0.0,-3.0
2021-07-10,Hospitalised Covid Cases,,14960.0,18.0,8.0
2021-07-10,Aged,65-74,14043.0,8.0,-3.0
2021-07-10,Hospitalised Aged,55-64,2092.0,2.0,2.0
2021-07-10,Requiring Covid Cases,,1607.0,4.0,4.0
2021-07-10,Hospitalised Aged,1-4,207.0,1.0,0.0
2021-07-10,Median Age,,23.0,-2.0,-4.0
2021-07-10,Hospitalised Aged,35-44,1250.0,2.0,1.0
2021-07-10,Hospitalised Aged,65-74,2599.0,1.0,1.0
2021-07-10,Aged,85+,7632.0,3.0,2.0
2021-07-10,Male,,132731.0,320.0,90.0
2021-07-10,Total Confirmed Covid Cases,,277316.0,,581.0
2021-07-10,Aged,5-14,22626.0,83.0,23.0
2021-07-10,Unknown,,43.0,0.0,0.0
2021-07-10,Hospitalised Aged,75-84,3203.0,0.0,-1.0
2021-07-10,Hospitalised Aged,5-14,161.0,0.0,0.0
2021-07-10,Aged,15-24,50457.0,232.0,67.0
2021-07-10,Confirmed Covid Cases,,581.0,,-50.0
2021-07-10,Hospitalised Aged,25-34,1021.0,4.0,2.0
2021-07-10,Hospitalised Aged,15-24,628.0,5.0,4.0
2021-07-10,Female,,143291.0,282.0,12.0
2021-07-10,Healthcare Workers Covid Cases,,29435.0,14.0,-4.0
2021-07-10,Clusters Notified,,0.0,0.0,0.0
2021-07-10,Aged,35-44,44918.0,55.0,-12.0
2021-07-10,Aged,75-84,10140.0,1.0,-5.0
2021-07-10,Total Confirmed Covid Cases,,277316.0,,581.0
2021-07-10,Aged,25-34,48362.0,131.0,17.0
2021-07-10,Confirmed Covid Deaths,,,,
2021-07-10,Total Covid Deaths,,5006.0,,0.0
2021-07-10,Aged,1-4,9563.0,28.0,5.0
2021-07-10,Hospitalised Aged,45-54,1745.0,3.0,0.0
2021-07-10,Aged,55-64,28690.0,23.0,6.0
2021-07-10,Aged,45-54,39589.0,38.0,2.0
2021-07-10,Hospitalised Aged,85+,2049.0,0.0,-1.0
2021-07-11,Hospitalised Aged,5-14,161.0,0.0,0.0
2021-07-11,Clusters Notified,,0.0,0.0,0.0
2021-07-11,Aged,5-14,22683.0,57.0,-26.0
2021-07-11,Hospitalised Aged,25-34,1023.0,2.0,-2.0
2021-07-11,Hospitalised Aged,85+,2050.0,1.0,1.0
2021-07-11,Hospitalised Aged,45-54,1746.0,1.0,-2.0
2021-07-11,Healthcare Workers Covid Cases,,29448.0,13.0,-1.0
2021-07-11,Hospitalised Aged,15-24,630.0,2.0,-3.0
2021-07-11,Confirmed Covid Cases,,576.0,,-5.0
2021-07-11,Hospitalised Aged,65-74,2600.0,1.0,0.0
2021-07-11,Female,,143574.0,283.0,1.0
2021-07-11,Hospitalised Aged,1-4,208.0,1.0,0.0
2021-07-11,Hospitalised Aged,35-44,1251.0,1.0,-1.0
2021-07-11,Median Age,,24.0,1.0,3.0
2021-07-11,Total Confirmed Covid Cases,,277892.0,,576.0
2021-07-11,Aged,35-44,44989.0,71.0,16.0
2021-07-11,Unknown,,43.0,0.0,0.0
2021-07-11,Total Covid Deaths,,5006.0,,0.0
2021-07-11,Aged,45-54,39617.0,28.0,-10.0
2021-07-11,Hospitalised Aged,75-84,3204.0,1.0,1.0
2021-07-11,Aged,65-74,14053.0,10.0,2.0
2021-07-11,Aged,75-84,10143.0,3.0,2.0
2021-07-11,Aged,55-64,28710.0,20.0,-3.0
2021-07-11,Hospitalised Aged,55-64,2092.0,0.0,-2.0
2021-07-11,Confirmed Covid Deaths,,,,
2021-07-11,Aged,85+,7634.0,2.0,-1.0
2021-07-11,Requiring Covid Cases,,1608.0,1.0,-3.0
2021-07-11,Hospitalised Covid Cases,,14970.0,10.0,-8.0
2021-07-11,Total Confirmed Covid Cases,,277892.0,,576.0
2021-07-11,Male,,133037.0,306.0,-14.0
2021-07-11,Aged,1-4,9584.0,21.0,-7.0
2021-07-11,Aged,25-34,48508.0,146.0,15.0
2021-07-11,Aged,15-24,50688.0,231.0,-1.0
2021-07-12,Hospitalised Aged,15-24,631.0,1.0,-1.0
2021-07-12,Hospitalised Aged,45-54,1747.0,1.0,0.0
2021-07-12,Aged,25-34,48611.0,103.0,-43.0
2021-07-12,Confirmed Covid Deaths,,,,
2021-07-12,Median Age,,24.0,0.0,-1.0
2021-07-12,Hospitalised Aged,5-14,161.0,0.0,0.0
2021-07-12,Aged,1-4,9607.0,23.0,2.0
2021-07-12,Total Confirmed Covid Cases,,278464.0,,572.0
2021-07-12,Hospitalised Aged,35-44,1252.0,1.0,0.0
2021-07-12,Hospitalised Aged,55-64,2093.0,1.0,1.0
2021-07-12,Hospitalised Aged,1-4,208.0,0.0,-1.0
2021-07-12,Aged,35-44,45055.0,66.0,-5.0
2021-07-12,Aged,75-84,10143.0,0.0,-3.0
2021-07-12,Total Confirmed Covid Cases,,278464.0,,572.0
2021-07-12,Female,,143811.0,237.0,-46.0
2021-07-12,Clusters Notified,,0.0,0.0,0.0
2021-07-12,Hospitalised Aged,25-34,1025.0,2.0,0.0
2021-07-12,Confirmed Covid Cases,,600.0,,24.0
2021-07-12,Hospitalised Aged,65-74,2600.0,0.0,-1.0
2021-07-12,Unknown,,43.0,0.0,0.0
2021-07-12,Requiring Covid Cases,,1609.0,1.0,0.0
2021-07-12,Aged,85+,7635.0,1.0,-1.0
2021-07-12,Total Covid Deaths,,5006.0,,0.0
2021-07-12,Hospitalised Covid Cases,,14976.0,6.0,-4.0
2021-07-12,Aged,5-14,22726.0,43.0,-14.0
2021-07-12,Aged,65-74,14058.0,5.0,-5.0
2021-07-12,Healthcare Workers Covid Cases,,29461.0,13.0,0.0
2021-07-12,Hospitalised Aged,85+,2050.0,0.0,-1.0
2021-07-12,Hospitalised Aged,75-84,3204.0,0.0,-1.0
2021-07-12,Aged,15-24,50877.0,189.0,-42.0
2021-07-12,Aged,45-54,39645.0,28.0,0.0
2021-07-12,Aged,55-64,28733.0,23.0,3.0
2021-07-12,Male,,133281.0,244.0,-62.0
2021-07-13,Aged,85+,7635.0,0.0,-1.0
2021-07-13,Aged,35-44,45104.0,49.0,-17.0
2021-07-13,Aged,1-4,9628.0,21.0,-2.0
2021-07-13,Aged,65-74,14074.0,16.0,11.0
2021-07-13,Hospitalised Aged,75-84,3204.0,0.0,0.0
2021-07-13,Healthcare Workers Covid Cases,,29471.0,10.0,-3.0
2021-07-13,Total Confirmed Covid Cases,,279053.0,,589.0
2021-07-13,Female,,144085.0,274.0,37.0
2021-07-13,Confirmed Covid Deaths,,,,
2021-07-13,Hospitalised Aged,35-44,1253.0,1.0,0.0
2021-07-13,Aged,45-54,39677.0,32.0,4.0
2021-07-13,Unknown,,43.0,0.0,0.0
2021-07-13,Hospitalised Aged,5-14,161.0,0.0,0.0
2021-07-13,Median Age,,22.0,-2.0,-2.0
2021-07-13,Total Covid Deaths,,5006.0,,0.0
2021-07-13,Hospitalised Aged,1-4,208.0,0.0,0.0
2021-07-13,Aged,25-34,48701.0,90.0,-13.0
2021-07-13,Confirmed Covid Cases,,589.0,,-11.0
2021-07-13,Male,,133547.0,266.0,22.0
2021-07-13,Aged,5-14,22780.0,54.0,11.0
2021-07-13,Hospitalised Aged,45-54,1748.0,1.0,0.0
2021-07-13,Aged,15-24,51131.0,254.0,65.0
2021-07-13,Hospitalised Covid Cases,,14983.0,7.0,1.0
2021-07-13,Hospitalised Aged,85+,2050.0,0.0,0.0
2021-07-13,Hospitalised Aged,55-64,2093.0,0.0,-1.0
2021-07-13,Hospitalised Aged,65-74,2600.0,0.0,0.0
2021-07-13,Hospitalised Aged,25-34,1027.0,2.0,0.0
2021-07-13,Requiring Covid Cases,,1609.0,0.0,-1.0
2021-07-13,Aged,55-64,28754.0,21.0,-2.0
2021-07-13,Aged,75-84,10146.0,3.0,3.0
2021-07-13,Hospitalised Aged,15-24,634.0,3.0,2.0
2021-07-13,Clusters Notified,,0.0,0.0,0.0
2021-07-13,Total Confirmed Covid Cases,,279053.0,,589.0
2021-07-14,Aged,15-24,51329.0,198.0,-56.0
2021-07-14,Healthcare Workers Covid Cases,,29485.0,14.0,4.0
2021-07-14,Hospitalised Covid Cases,,14996.0,13.0,6.0
2021-07-14,Requiring Covid Cases,,1612.0,3.0,3.0
2021-07-14,Total Covid Deaths,,5018.0,,12.0
2021-07-14,Aged,5-14,22832.0,52.0,-2.0
2021-07-14,Unknown,,43.0,0.0,0.0
2021-07-14,Aged,45-54,39701.0,24.0,-8.0
2021-07-14,Clusters Notified,,0.0,0.0,0.0
2021-07-14,Aged,85+,7635.0,0.0,0.0
2021-07-14,Hospitalised Aged,75-84,3205.0,1.0,1.0
2021-07-14,Hospitalised Aged,85+,2050.0,0.0,0.0
2021-07-14,Aged,55-64,28765.0,11.0,-10.0
2021-07-14,Aged,25-34,48769.0,68.0,-22.0
2021-07-14,Hospitalised Aged,5-14,162.0,1.0,1.0
2021-07-14,Aged,35-44,45161.0,57.0,8.0
2021-07-14,Female,,144311.0,226.0,-48.0
2021-07-14,Hospitalised Aged,15-24,636.0,2.0,-1.0
2021-07-14,Confirmed Covid Deaths,,12.0,,
2021-07-14,Aged,65-74,14086.0,12.0,-4.0
2021-07-14,Aged,1-4,9650.0,22.0,1.0
2021-07-14,Hospitalised Aged,65-74,2603.0,3.0,3.0
2021-07-14,Total Confirmed Covid Cases,,279790.0,,737.0
2021-07-14,Hospitalised Aged,55-64,2093.0,0.0,0.0
2021-07-14,Hospitalised Aged,1-4,208.0,0.0,0.0
2021-07-14,Aged,75-84,10149.0,3.0,0.0
2021-07-14,Hospitalised Aged,25-34,1029.0,2.0,0.0
2021-07-14,Hospitalised Aged,35-44,1253.0,0.0,-1.0
2021-07-14,Total Confirmed Covid Cases,,279790.0,,737.0
2021-07-14,Confirmed Covid Cases,,783.0,,194.0
2021-07-14,Median Age,,22.0,0.0,2.0
2021-07-14,Hospitalised Aged,45-54,1752.0,4.0,3.0
2021-07-14,Male,,133769.0,222.0,-44.0
2021-07-15,Aged,25-34,48924.0,155.0,87.0
2021-07-15,Confirmed Covid Deaths,,,,
2021-07-15,Hospitalised Aged,15-24,638.0,2.0,0.0
2021-07-15,Aged,55-64,28786.0,21.0,10.0
2021-07-15,Requiring Covid Cases,,1613.0,1.0,-2.0
2021-07-15,Female,,144720.0,409.0,183.0
2021-07-15,Unknown,,43.0,0.0,0.0
2021-07-15,Aged,45-54,39750.0,49.0,25.0
2021-07-15,Hospitalised Aged,5-14,162.0,0.0,-1.0
2021-07-15,Total Covid Deaths,,5018.0,,0.0
2021-07-15,Clusters Notified,,0.0,0.0,0.0
2021-07-15,Hospitalised Aged,35-44,1257.0,4.0,4.0
2021-07-15,Male,,134167.0,398.0,176.0
2021-07-15,Hospitalised Aged,25-34,1030.0,1.0,-1.0
2021-07-15,Aged,1-4,9685.0,35.0,13.0
2021-07-15,Aged,65-74,14107.0,21.0,9.0
2021-07-15,Hospitalised Covid Cases,,15010.0,14.0,1.0
2021-07-15,Aged,85+,7637.0,2.0,2.0
2021-07-15,Hospitalised Aged,45-54,1755.0,3.0,-1.0
2021-07-15,Hospitalised Aged,85+,2051.0,1.0,1.0
2021-07-15,Aged,35-44,45277.0,116.0,59.0
2021-07-15,Hospitalised Aged,55-64,2093.0,0.0,0.0
2021-07-15,Aged,15-24,51678.0,349.0,151.0
2021-07-15,Confirmed Covid Cases,,994.0,,211.0
2021-07-15,Total Confirmed Covid Cases,,280784.0,,994.0
2021-07-15,Healthcare Workers Covid Cases,,29511.0,26.0,12.0
2021-07-15,Total Confirmed Covid Cases,,280784.0,,994.0
2021-07-15,Aged,75-84,10155.0,6.0,3.0
2021-07-15,Hospitalised Aged,1-4,209.0,1.0,1.0
2021-07-15,Hospitalised Aged,65-74,2604.0,1.0,-2.0
2021-07-15,Median Age,,23.0,1.0,1.0
2021-07-15,Aged,5-14,22885.0,53.0,1.0
2021-07-15,Hospitalised Aged,75-84,3206.0,1.0,0.0
2021-07-16,Aged,85+,7637.0,0.0,-2.0
2021-07-16,Confirmed Covid Deaths,,,,
2021-07-16,Hospitalised Aged,75-84,3207.0,1.0,0.0
2021-07-16,Male,,134654.0,487.0,89.0
2021-07-16,Clusters Notified,,0.0,0.0,0.0
2021-07-16,Female,,145158.0,438.0,29.0
2021-07-16,Requiring Covid Cases,,1613.0,0.0,-1.0
2021-07-16,Total Covid Deaths,,5018.0,,0.0
2021-07-16,Hospitalised Aged,1-4,209.0,0.0,-1.0
2021-07-16,Aged,15-24,52058.0,380.0,31.0
2021-07-16,Hospitalised Aged,35-44,1260.0,3.0,-1.0
2021-07-16,Aged,5-14,22942.0,57.0,4.0
2021-07-16,Aged,75-84,10161.0,6.0,0.0
2021-07-16,Hospitalised Aged,55-64,2094.0,1.0,1.0
2021-07-16,Total Confirmed Covid Cases,,281954.0,,1170.0
2021-07-16,Hospitalised Aged,25-34,1034.0,4.0,3.0
2021-07-16,Aged,1-4,9730.0,45.0,10.0
2021-07-16,Aged,65-74,14130.0,23.0,2.0
2021-07-16,Hospitalised Covid Cases,,15030.0,20.0,6.0
2021-07-16,Unknown,,43.0,0.0,0.0
2021-07-16,Aged,25-34,49152.0,228.0,73.0
2021-07-16,Median Age,,24.0,1.0,0.0
2021-07-16,Hospitalised Aged,65-74,2608.0,4.0,3.0
2021-07-16,Healthcare Workers Covid Cases,,29535.0,24.0,-2.0
2021-07-16,Hospitalised Aged,5-14,162.0,0.0,0.0
2021-07-16,Total Confirmed Covid Cases,,281954.0,,1170.0
2021-07-16,Confirmed Covid Cases,,1173.0,,179.0
2021-07-16,Aged,45-54,39792.0,42.0,-7.0
2021-07-16,Hospitalised Aged,85+,2051.0,0.0,-1.0
2021-07-16,Hospitalised Aged,15-24,643.0,5.0,3.0
2021-07-16,Aged,35-44,45388.0,111.0,-5.0
2021-07-16,Hospitalised Aged,45-54,1757.0,2.0,-1.0
2021-07-16,Aged,55-64,28819.0,33.0,12.0
2021-07-17,Aged,55-64,28877.0,58.0,25.0
2021-07-17,Confirmed Covid Deaths,,,,
2021-07-17,Clusters Notified,,0.0,0.0,0.0
2021-07-17,Hospitalised Aged,45-54,1758.0,1.0,-1.0
2021-07-17,Aged,75-84,10164.0,3.0,-3.0
2021-07-17,Hospitalised Covid Cases,,15047.0,17.0,-3.0
2021-07-17,Male,,135280.0,626.0,139.0
2021-07-17,Aged,5-14,23033.0,91.0,34.0
2021-07-17,Total Covid Deaths,,5018.0,,0.0
2021-07-17,Healthcare Workers Covid Cases,,29569.0,34.0,10.0
2021-07-17,Total Confirmed Covid Cases,,283331.0,,1377.0
2021-07-17,Hospitalised Aged,85+,2053.0,2.0,2.0
2021-07-17,Total Confirmed Covid Cases,,283331.0,,1377.0
2021-07-17,Female,,145682.0,524.0,86.0
2021-07-17,Aged,25-34,49404.0,252.0,24.0
2021-07-17,Hospitalised Aged,25-34,1036.0,2.0,-2.0
2021-07-17,Hospitalised Aged,5-14,162.0,0.0,0.0
2021-07-17,Aged,85+,7640.0,3.0,3.0
2021-07-17,Hospitalised Aged,35-44,1260.0,0.0,-3.0
2021-07-17,Aged,15-24,52546.0,488.0,108.0
2021-07-17,Requiring Covid Cases,,1615.0,2.0,2.0
2021-07-17,Aged,1-4,9781.0,51.0,6.0
2021-07-17,Hospitalised Aged,55-64,2098.0,4.0,3.0
2021-07-17,Hospitalised Aged,65-74,2611.0,3.0,-1.0
2021-07-17,Aged,35-44,45508.0,120.0,9.0
2021-07-17,Hospitalised Aged,15-24,646.0,3.0,-2.0
2021-07-17,Confirmed Covid Cases,,1377.0,,204.0
2021-07-17,Hospitalised Aged,1-4,211.0,2.0,2.0
2021-07-17,Hospitalised Aged,75-84,3207.0,0.0,-1.0
2021-07-17,Unknown,,43.0,0.0,0.0
2021-07-17,Aged,45-54,39860.0,68.0,26.0
2021-07-17,Aged,65-74,14146.0,16.0,-7.0
2021-07-17,Median Age,,23.0,-1.0,-2.0
2021-07-18,Confirmed Covid Cases,,1179.0,,-198.0
2021-07-18,Hospitalised Aged,45-54,1759.0,1.0,0.0
2021-07-18,Hospitalised Aged,25-34,1043.0,7.0,5.0
2021-07-18,Clusters Notified,,0.0,0.0,0.0
2021-07-18,Aged,35-44,45648.0,140.0,20.0
2021-07-18,Aged,45-54,39931.0,71.0,3.0
2021-07-18,Aged,55-64,28941.0,64.0,6.0
2021-07-18,Aged,85+,7646.0,6.0,3.0
2021-07-18,Hospitalised Aged,65-74,2615.0,4.0,1.0
2021-07-18,Healthcare Workers Covid Cases,,29596.0,27.0,-7.0
2021-07-18,Unknown,,43.0,0.0,0.0
2021-07-18,Aged,25-34,49687.0,283.0,31.0
2021-07-18,Median Age,,24.0,1.0,2.0
2021-07-18,Hospitalised Covid Cases,,15080.0,33.0,16.0
2021-07-18,Confirmed Covid Deaths,,,,
2021-07-18,Hospitalised Aged,85+,2056.0,3.0,1.0
2021-07-18,Aged,1-4,9828.0,47.0,-4.0
2021-07-18,Hospitalised Aged,15-24,651.0,5.0,2.0
2021-07-18,Requiring Covid Cases,,1617.0,2.0,0.0
2021-07-18,Hospitalised Aged,75-84,3210.0,3.0,3.0
2021-07-18,Hospitalised Aged,5-14,163.0,1.0,1.0
2021-07-18,Hospitalised Aged,1-4,214.0,3.0,1.0
2021-07-18,Aged,5-14,23118.0,85.0,-6.0
2021-07-18,Total Covid Deaths,,5018.0,,0.0
2021-07-18,Male,,135970.0,690.0,64.0
2021-07-18,Aged,15-24,53097.0,551.0,63.0
2021-07-18,Total Confirmed Covid Cases,,284510.0,,1179.0
2021-07-18,Female,,146278.0,596.0,72.0
2021-07-18,Hospitalised Aged,35-44,1264.0,4.0,4.0
2021-07-18,Aged,65-74,14174.0,28.0,12.0
2021-07-18,Hospitalised Aged,55-64,2100.0,2.0,-2.0
2021-07-18,Aged,75-84,10175.0,11.0,8.0
2021-07-18,Total Confirmed Covid Cases,,284510.0,,1179.0
2021-07-19,Aged,45-54,40004.0,73.0,2.0
2021-07-19,Hospitalised Aged,75-84,3211.0,1.0,-2.0
2021-07-19,Confirmed Covid Deaths,,,,
2021-07-19,Aged,85+,7648.0,2.0,-4.0
2021-07-19,Median Age,,23.0,-1.0,-2.0
2021-07-19,Aged,15-24,53582.0,485.0,-66.0
2021-07-19,Hospitalised Covid Cases,,15087.0,7.0,-26.0
2021-07-19,Hospitalised Aged,15-24,652.0,1.0,-4.0
2021-07-19,Hospitalised Aged,55-64,2100.0,0.0,-2.0
2021-07-19,Requiring Covid Cases,,1617.0,0.0,-2.0
2021-07-19,Aged,25-34,49930.0,243.0,-40.0
2021-07-19,Unknown,,43.0,0.0,0.0
2021-07-19,Confirmed Covid Cases,,1071.0,,-108.0
2021-07-19,Hospitalised Aged,5-14,163.0,0.0,-1.0
2021-07-19,Total Covid Deaths,,5018.0,,0.0
2021-07-19,Hospitalised Aged,25-34,1043.0,0.0,-7.0
2021-07-19,Hospitalised Aged,65-74,2615.0,0.0,-4.0
2021-07-19,Aged,55-64,28989.0,48.0,-16.0
2021-07-19,Hospitalised Aged,45-54,1760.0,1.0,0.0
2021-07-19,Aged,1-4,9872.0,44.0,-3.0
2021-07-19,Total Confirmed Covid Cases,,285581.0,,1071.0
2021-07-19,Hospitalised Aged,85+,2058.0,2.0,-1.0
2021-07-19,Female,,146817.0,539.0,-57.0
2021-07-19,Aged,75-84,10186.0,11.0,0.0
2021-07-19,Aged,65-74,14188.0,14.0,-14.0
2021-07-19,Aged,35-44,45784.0,136.0,-4.0
2021-07-19,Hospitalised Aged,1-4,215.0,1.0,-2.0
2021-07-19,Total Confirmed Covid Cases,,285581.0,,1071.0
2021-07-19,Aged,5-14,23212.0,94.0,9.0
2021-07-19,Healthcare Workers Covid Cases,,29619.0,23.0,-4.0
2021-07-19,Male,,136582.0,612.0,-78.0
2021-07-19,Clusters Notified,,0.0,0.0,0.0
2021-07-19,Hospitalised Aged,35-44,1265.0,1.0,-3.0
2021-07-20,Aged,75-84,10191.0,5.0,-6.0
2021-07-20,Total Confirmed Covid Cases,,286691.0,,1110.0
2021-07-20,Unknown,,43.0,0.0,0.0
2021-07-20,Male,,137148.0,566.0,-46.0
2021-07-20,Hospitalised Aged,25-34,1050.0,7.0,7.0
2021-07-20,Requiring Covid Cases,,1617.0,0.0,0.0
2021-07-20,Hospitalised Aged,1-4,217.0,2.0,1.0
2021-07-20,Hospitalised Aged,85+,2058.0,0.0,-2.0
2021-07-20,Hospitalised Aged,45-54,1760.0,0.0,-1.0
2021-07-20,Aged,25-34,50117.0,187.0,-56.0
2021-07-20,Aged,35-44,45893.0,109.0,-27.0
2021-07-20,Hospitalised Aged,55-64,2100.0,0.0,0.0
2021-07-20,Median Age,,22.0,-1.0,0.0
2021-07-20,Hospitalised Aged,15-24,653.0,1.0,0.0
2021-07-20,Aged,55-64,29043.0,54.0,6.0
2021-07-20,Aged,85+,7650.0,2.0,0.0
2021-07-20,Aged,65-74,14207.0,19.0,5.0
2021-07-20,Healthcare Workers Covid Cases,,29657.0,38.0,15.0
2021-07-20,Hospitalised Aged,35-44,1266.0,1.0,0.0
2021-07-20,Aged,15-24,54062.0,480.0,-5.0
2021-07-20,Total Covid Deaths,,5018.0,,0.0
2021-07-20,Hospitalised Covid Cases,,15099.0,12.0,5.0
2021-07-20,Hospitalised Aged,5-14,163.0,0.0,0.0
2021-07-20,Confirmed Covid Deaths,,,,
2021-07-20,Aged,5-14,23299.0,87.0,-7.0
2021-07-20,Aged,45-54,40067.0,63.0,-10.0
2021-07-20,Total Confirmed Covid Cases,,286691.0,,1110.0
2021-07-20,Hospitalised Aged,75-84,3211.0,0.0,-1.0
2021-07-20,Female,,147292.0,475.0,-64.0
2021-07-20,Confirmed Covid Cases,,1110.0,,39.0
2021-07-20,Hospitalised Aged,65-74,2616.0,1.0,1.0
2021-07-20,Aged,1-4,9907.0,35.0,-9.0
2021-07-20,Clusters Notified,,0.0,0.0,0.0
2021-07-21,Hospitalised Aged,25-34,1056.0,6.0,-1.0
2021-07-21,Aged,75-84,10195.0,4.0,-1.0
2021-07-21,Clusters Notified,,0.0,0.0,0.0
2021-07-21,Aged,65-74,14231.0,24.0,5.0
2021-07-21,Aged,85+,7652.0,2.0,0.0
2021-07-21,Total Covid Deaths,,5026.0,,8.0
2021-07-21,Aged,55-64,29097.0,54.0,0.0
2021-07-21,Total Confirmed Covid Cases,,287951.0,,1260.0
2021-07-21,Hospitalised Aged,65-74,2618.0,2.0,1.0
2021-07-21,Hospitalised Aged,55-64,2102.0,2.0,2.0
2021-07-21,Median Age,,23.0,1.0,2.0
2021-07-21,Aged,45-54,40142.0,75.0,12.0
2021-07-21,Hospitalised Aged,35-44,1267.0,1.0,0.0
2021-07-21,Aged,1-4,9951.0,44.0,9.0
2021-07-21,Aged,35-44,46008.0,115.0,6.0
2021-07-21,Aged,15-24,54489.0,427.0,-53.0
2021-07-21,Hospitalised Aged,45-54,1761.0,1.0,1.0
2021-07-21,Total Confirmed Covid Cases,,287951.0,,1260.0
2021-07-21,Hospitalised Aged,75-84,3211.0,0.0,0.0
2021-07-21,Hospitalised Aged,1-4,217.0,0.0,-2.0
2021-07-21,Female,,147800.0,508.0,33.0
2021-07-21,Male,,137682.0,534.0,-32.0
2021-07-21,Hospitalised Aged,5-14,163.0,0.0,0.0
2021-07-21,Aged,5-14,23398.0,99.0,12.0
2021-07-21,Unknown,,43.0,0.0,0.0
2021-07-21,Requiring Covid Cases,,1618.0,1.0,1.0
2021-07-21,Confirmed Covid Cases,,1378.0,,268.0
2021-07-21,Hospitalised Aged,15-24,656.0,3.0,2.0
2021-07-21,Hospitalised Aged,85+,2059.0,1.0,1.0
2021-07-21,Hospitalised Covid Cases,,15115.0,16.0,4.0
2021-07-21,Healthcare Workers Covid Cases,,29687.0,30.0,-8.0
2021-07-21,Aged,25-34,50315.0,198.0,11.0
2021-07-21,Confirmed Covid Deaths,,8.0,,
2021-07-22,Healthcare Workers Covid Cases,,29713.0,26.0,-4.0
2021-07-22,Hospitalised Aged,45-54,1763.0,2.0,1.0
2021-07-22,Hospitalised Aged,1-4,217.0,0.0,0.0
2021-07-22,Hospitalised Covid Cases,,15133.0,18.0,2.0
2021-07-22,Aged,65-74,14242.0,11.0,-13.0
2021-07-22,Hospitalised Aged,85+,2059.0,0.0,-1.0
2021-07-22,Requiring Covid Cases,,1622.0,4.0,3.0
2021-07-22,Hospitalised Aged,25-34,1058.0,2.0,-4.0
2021-07-22,Male,,138098.0,416.0,-118.0
2021-07-22,Aged,75-84,10200.0,5.0,1.0
2021-07-22,Unknown,,43.0,0.0,0.0
2021-07-22,Aged,15-24,54820.0,331.0,-96.0
2021-07-22,Aged,1-4,9991.0,40.0,-4.0
2021-07-22,Hospitalised Aged,65-74,2619.0,1.0,-1.0
2021-07-22,Aged,35-44,46086.0,78.0,-37.0
2021-07-22,Female,,148168.0,368.0,-140.0
2021-07-22,Confirmed Covid Cases,,1189.0,,-189.0
2021-07-22,Hospitalised Aged,75-84,3213.0,2.0,2.0
2021-07-22,Total Confirmed Covid Cases,,289139.0,,1188.0
2021-07-22,Total Confirmed Covid Cases,,289139.0,,1188.0
2021-07-22,Aged,45-54,40195.0,53.0,-22.0
2021-07-22,Aged,5-14,23485.0,87.0,-12.0
2021-07-22,Confirmed Covid Deaths,,,,
2021-07-22,Total Covid Deaths,,5026.0,,0.0
2021-07-22,Clusters Notified,,0.0,0.0,0.0
2021-07-22,Aged,25-34,50462.0,147.0,-51.0
2021-07-22,Hospitalised Aged,35-44,1270.0,3.0,2.0
2021-07-22,Hospitalised Aged,5-14,163.0,0.0,0.0
2021-07-22,Hospitalised Aged,55-64,2105.0,3.0,1.0
2021-07-22,Aged,55-64,29128.0,31.0,-23.0
2021-07-22,Median Age,,22.0,-1.0,-2.0
2021-07-22,Aged,85+,7653.0,1.0,-1.0
2021-07-22,Hospitalised Aged,15-24,661.0,5.0,2.0
2021-07-23,Hospitalised Aged,35-44,1275.0,5.0,2.0
